Part Number;Series;Model;Category;Photo;Resistance;Tolerance;Temperature Coefficient;Power (Watts);Profile/Package Style;MDS;Design Files;Engineering;Buy Now;Datasheet Link;Product Link
CRK0612-FZ-R001E;CRK0612;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0612_part.jpg?sfvrsn=a76e7ef6_4;0.001 Ohms;±1 %;±50 PPM/°C;1.0 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0612_mds.pdf?sfvrsn=46f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0612&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0612;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0612
CRK0612-FZ-R005E;CRK0612;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0612_part.jpg?sfvrsn=a76e7ef6_4;0.005 Ohms;±1 %;±50 PPM/°C;1.0 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0612_mds.pdf?sfvrsn=46f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0612&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0612;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0612
CRK0612-FZ-R010E;CRK0612;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0612_part.jpg?sfvrsn=a76e7ef6_4;0.01 Ohms;±1 %;±50 PPM/°C;1.0 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0612_mds.pdf?sfvrsn=46f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0612&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0612;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0612
CRK0612-JZ-R001E;CRK0612;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0612_part.jpg?sfvrsn=a76e7ef6_4;0.001 Ohms;±5 %;±50 PPM/°C;1.0 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0612_mds.pdf?sfvrsn=46f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0612&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0612;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0612
CRK0612-JZ-R005E;CRK0612;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0612_part.jpg?sfvrsn=a76e7ef6_4;0.005 Ohms;±5 %;±50 PPM/°C;1.0 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0612_mds.pdf?sfvrsn=46f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0612&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0612;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0612
CRK0612-JZ-R010E;CRK0612;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0612_part.jpg?sfvrsn=a76e7ef6_4;0.01 Ohms;±5 %;±50 PPM/°C;1.0 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0612_mds.pdf?sfvrsn=46f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0612&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0612;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0612
