Part Number;Series;Model;Category;Photo;Resistance;Tolerance;Temperature Coefficient;Power (Watts);Profile/Package Style;MDS;Design Files;Engineering;Buy Now;Datasheet Link;Product Link
CRK0815-FZ-R004E;CRK0815;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0815_part.jpg?sfvrsn=a26e7ef6_4;0.004 Ohms;±1 %;±50 PPM/°C;1.0 W;4000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0815_mds.pdf?sfvrsn=1a6f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0815&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0815;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0815
CRK0815-FZ-R005E;CRK0815;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0815_part.jpg?sfvrsn=a26e7ef6_4;0.005 Ohms;±1 %;±50 PPM/°C;1.0 W;4000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0815_mds.pdf?sfvrsn=1a6f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0815&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0815;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0815
CRK0815-FZ-R010E;CRK0815;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0815_part.jpg?sfvrsn=a26e7ef6_4;0.01 Ohms;±1 %;±50 PPM/°C;1.0 W;4000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0815_mds.pdf?sfvrsn=1a6f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0815&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0815;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0815
CRK0815-JZ-R004E;CRK0815;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0815_part.jpg?sfvrsn=a26e7ef6_4;0.004 Ohms;±5 %;±50 PPM/°C;1.0 W;4000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0815_mds.pdf?sfvrsn=1a6f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0815&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0815;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0815
CRK0815-JZ-R005E;CRK0815;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0815_part.jpg?sfvrsn=a26e7ef6_4;0.005 Ohms;±5 %;±50 PPM/°C;1.0 W;4000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0815_mds.pdf?sfvrsn=1a6f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0815&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0815;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0815
CRK0815-JZ-R010E;CRK0815;Metal Strip - Long Side;Fixed Resistors - Chip Resistors;https://www.bourns.com/images/products/resistive-products/crk0815_part.jpg?sfvrsn=a26e7ef6_4;0.01 Ohms;±5 %;±50 PPM/°C;1.0 W;4000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/crk0815_mds.pdf?sfvrsn=1a6f7ef6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CRK;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CRK0815&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CRK0815;https://www.bourns.com/docs/product-datasheets/crk.pdf?sfvrsn=4d6f7ef6_11;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CRK0815
