Part Number;Series;Model;Category;Photo;Resistance;Tolerance;Temperature Coefficient;Power (Watts);Profile/Package Style;MDS;Design Files;Engineering;Buy Now;Datasheet Link;Product Link
CFN0603AFX-R005ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.005 Ohms;±1 %;±100 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AFX-R010ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.01 Ohms;±1 %;±100 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AFX-R020ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.02 Ohms;±1 %;±100 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AFZ-R005ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.005 Ohms;±1 %;±50 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AFZ-R010ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.01 Ohms;±1 %;±50 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AFZ-R020ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.02 Ohms;±1 %;±50 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AJX-R005ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.005 Ohms;±5 %;±100 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AJX-R010ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.01 Ohms;±5 %;±100 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AJX-R020ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.02 Ohms;±5 %;±100 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
CFN0603AJZ-R005ELF;CFN0603A;Metal Foil - AEC-Q200;Fixed Resistors - Chip;https://www.bourns.com/images/products/resistive-products/cfn0603a_part.jpg?sfvrsn=11774bf6_2;0.005 Ohms;±5 %;±50 PPM/°C;0.5 W;5000 pieces on 180 mm (7 inch) reel;https://www.bourns.com/docs/product-mds/cfn0603_mds.pdf?sfvrsn=795a48f6_4 ;https://www.bourns.com/resources/design-tools/engineering-files-list?folder=CFN-A;https://bourns.componentsearchengine.com/entry_u_newDesign.php?mna=Bourns&mpn=CFN0603A&pna=Bourns&vrq=1&fmt=zip&o3=0&logo=&lang=en-US&epm=0;https://www.bourns.com/inventory-search-results?PARTS=CFN0603A;https://www.bourns.com/docs/product-datasheets/cfn-a.pdf?sfvrsn=28774bf6_5;https://www.bourns.com/products/resistors/metal-strip-chip-resistors/product/CFN0603A
